timestamp,cpu_usage,memory_usage,disk_io,network_latency,failure_cause
2025-06-18 08:55:21,59.05,48.03,257.8,37.87,None
2025-06-18 08:50:21,68.64,38.15,227.42,56.29,None
2025-06-18 08:45:21,91.24,54.81,217.69,1.9,CPU Overload
2025-06-18 08:40:21,57.04,53.37,270.55,29.88,None
2025-06-18 08:35:21,68.8,35.87,257.07,51.06,None
2025-06-18 08:30:21,53.81,54.87,279.53,34.88,None
2025-06-18 08:25:21,99.86,77.38,263.05,26.88,CPU Overload
2025-06-18 08:20:21,61.14,52.55,185.78,16.32,None
2025-06-18 08:15:21,91.11,55.8,289.84,69.16,CPU Overload
2025-06-18 08:10:21,67.04,50.3,177.66,21.78,None
2025-06-18 08:05:21,60.29,41.15,592.63,59.85,Disk IO Bottleneck
2025-06-18 08:00:21,33.28,40.84,272.3,35.85,None
2025-06-18 07:55:21,35.49,86.41,227.66,47.08,Memory Issue
2025-06-18 07:50:21,42.34,73.49,139.92,18.46,None
2025-06-18 07:45:21,39.15,59.35,98.6,82.83,None
2025-06-18 07:40:21,49.07,28.23,192.19,16.46,None
2025-06-18 07:35:21,46.86,72.06,177.38,69.5,None
2025-06-18 07:30:21,57.3,36.68,196.22,36.54,None
2025-06-18 07:25:21,34.81,86.45,204.04,102.13,Network Delay
2025-06-18 07:20:21,63.22,16.6,110.36,40.49,None
2025-06-18 07:15:21,21.8,66.39,115.09,21.55,None
2025-06-18 07:10:21,99.54,67.93,201.33,65.27,CPU Overload
2025-06-18 07:05:21,54.13,20.02,209.14,18.14,None
2025-06-18 07:00:21,80.72,29.43,182.0,22.39,None
2025-06-18 06:55:21,46.36,59.73,437.51,10.88,Disk IO Bottleneck
2025-06-18 06:50:21,27.4,55.56,280.98,121.71,Network Delay
2025-06-18 06:45:21,21.45,13.02,272.14,57.62,None
2025-06-18 06:40:21,28.96,51.3,305.31,84.5,None
2025-06-18 06:35:21,50.15,45.77,206.93,42.3,None
2025-06-18 06:30:21,48.95,55.34,164.32,60.84,None
2025-06-18 06:25:21,42.69,45.29,165.03,116.99,Network Delay
2025-06-18 06:20:21,92.31,32.54,240.33,35.01,CPU Overload
2025-06-18 06:15:21,90.54,36.25,180.53,65.56,None
2025-06-18 06:10:21,91.66,60.81,133.63,39.17,CPU Overload
2025-06-18 06:05:21,58.44,86.32,266.48,26.78,None
2025-06-18 06:00:21,51.43,45.36,196.0,68.15,None
2025-06-18 05:55:21,33.89,57.56,149.97,93.65,None
2025-06-18 05:50:21,57.82,27.28,216.14,53.06,None
2025-06-18 05:45:21,32.7,44.31,200.06,59.43,None
2025-06-18 05:40:21,43.18,96.16,245.23,43.16,None
2025-06-18 05:35:21,6.66,91.49,289.62,56.77,None
2025-06-18 05:30:21,72.06,95.93,211.7,38.92,None
2025-06-18 05:25:21,60.87,46.44,140.37,44.68,None
2025-06-18 05:20:21,30.81,64.33,199.15,61.04,None
2025-06-18 05:15:21,71.93,40.95,231.46,49.29,None
2025-06-18 05:10:21,58.92,58.53,208.03,54.62,None
2025-06-18 05:05:21,38.62,58.74,167.4,83.77,None
2025-06-18 05:00:21,55.56,58.44,242.1,35.85,None
2025-06-18 04:55:21,42.17,89.93,196.58,28.22,None
2025-06-18 04:50:21,70.93,35.23,226.92,182.09,Network Delay
2025-06-18 04:45:21,92.58,87.0,198.9,66.32,CPU Overload
2025-06-18 04:40:21,29.36,53.69,245.7,67.67,None
2025-06-18 04:35:21,32.86,52.83,186.97,81.26,None
2025-06-18 04:30:21,65.44,93.4,182.53,22.09,Memory Issue
2025-06-18 04:25:21,91.68,91.9,193.5,33.79,Memory Issue
2025-06-18 04:20:21,43.68,59.21,155.83,58.37,None
2025-06-18 04:15:21,85.89,34.16,169.56,63.75,None
2025-06-18 04:10:21,96.56,26.05,193.33,54.44,CPU Overload
2025-06-18 04:05:21,48.54,75.74,198.87,59.89,None
2025-06-18 04:00:21,51.61,43.41,204.82,37.49,None
2025-06-18 03:55:21,47.78,87.46,273.9,58.85,Memory Issue
2025-06-18 03:50:21,94.03,89.47,247.73,44.3,CPU Overload
2025-06-18 03:45:21,57.72,87.16,214.21,34.88,None
2025-06-18 03:40:21,64.72,43.14,182.4,51.9,None
2025-06-18 03:35:21,40.45,35.37,235.71,24.18,None
2025-06-18 03:30:21,58.37,51.81,598.46,46.57,Disk IO Bottleneck
2025-06-18 03:25:21,79.8,88.13,245.64,61.58,Memory Issue
2025-06-18 03:20:21,60.53,54.49,295.32,50.09,None
2025-06-18 03:15:21,37.91,57.91,202.33,72.27,None
2025-06-18 03:10:21,34.4,98.77,94.84,59.95,Memory Issue
2025-06-18 03:05:21,47.44,49.58,212.13,138.56,Network Delay
2025-06-18 03:00:21,23.9,99.39,228.95,65.69,Memory Issue
2025-06-18 02:55:21,61.14,69.63,153.61,36.49,None
2025-06-18 02:50:21,57.8,68.15,228.47,60.91,None
2025-06-18 02:45:21,71.2,67.96,143.42,20.51,None
2025-06-18 02:40:21,95.63,82.3,213.09,36.2,CPU Overload
2025-06-18 02:35:21,65.96,55.63,169.01,62.37,None
2025-06-18 02:30:21,43.06,58.83,160.97,14.25,None
2025-06-18 02:25:21,59.81,72.92,287.1,15.79,None
2025-06-18 02:20:21,55.81,54.32,248.66,54.64,None
2025-06-18 02:15:21,45.24,95.67,175.21,15.3,Memory Issue
2025-06-18 02:10:21,39.83,47.98,235.88,34.84,None
2025-06-18 02:05:21,59.62,46.22,187.64,73.21,None
2025-06-18 02:00:21,50.79,88.09,167.47,58.29,None
2025-06-18 01:55:21,29.82,69.99,205.14,25.07,None
2025-06-18 01:50:21,52.43,76.7,116.39,125.44,Network Delay
2025-06-18 01:45:21,55.51,66.79,280.06,34.79,None
2025-06-18 01:40:21,49.13,55.68,509.54,77.29,Disk IO Bottleneck
2025-06-18 01:35:21,62.22,51.41,181.6,54.63,None
2025-06-18 01:30:21,45.27,22.22,141.22,61.85,None
2025-06-18 01:25:21,54.86,52.12,244.59,28.17,None
2025-06-18 01:20:21,74.0,98.5,175.89,35.75,Memory Issue
2025-06-18 01:15:21,39.12,60.81,215.3,29.56,None
2025-06-18 01:10:21,53.87,29.73,230.54,51.44,None
2025-06-18 01:05:21,22.29,75.59,182.02,52.36,None
2025-06-18 01:00:21,58.52,72.84,176.85,48.7,None
2025-06-18 00:55:21,58.76,27.51,217.66,17.3,None
2025-06-18 00:50:21,49.52,65.83,236.87,80.63,None
2025-06-18 00:45:21,26.15,100.0,135.35,57.96,None
2025-06-18 00:40:21,92.65,82.08,130.33,30.64,CPU Overload
2025-06-18 00:35:21,54.13,88.54,200.69,25.27,Memory Issue
2025-06-18 00:30:21,37.76,60.68,198.36,65.5,None
2025-06-18 00:25:21,44.52,88.32,195.11,56.01,Memory Issue
2025-06-18 00:20:21,95.53,68.93,229.47,36.93,CPU Overload
2025-06-18 00:15:21,70.12,84.18,272.08,63.14,None
2025-06-18 00:10:21,68.52,57.57,576.14,65.33,Disk IO Bottleneck
2025-06-18 00:05:21,47.56,91.83,192.38,81.82,Memory Issue
2025-06-18 00:00:21,63.76,45.21,175.23,52.85,None
2025-06-17 23:55:21,46.61,100.0,111.52,52.32,None
2025-06-17 23:50:21,47.96,71.42,178.25,63.98,None
2025-06-17 23:45:21,71.69,76.45,217.55,70.11,None
2025-06-17 23:40:21,96.63,47.57,238.54,29.47,CPU Overload
2025-06-17 23:35:21,47.93,0.0,219.88,39.28,None
2025-06-17 23:30:21,56.19,91.64,253.33,64.36,None
2025-06-17 23:25:21,56.17,97.53,273.52,21.21,None
2025-06-17 23:20:21,20.18,71.0,118.85,39.97,None
2025-06-17 23:15:21,90.06,56.33,193.78,69.69,CPU Overload
2025-06-17 23:10:21,46.4,70.74,235.23,46.09,None
2025-06-17 23:05:21,53.87,80.07,505.21,52.59,Disk IO Bottleneck
2025-06-17 23:00:21,63.53,92.77,93.05,81.27,Memory Issue
2025-06-17 22:55:21,59.04,93.71,169.24,68.48,Memory Issue
2025-06-17 22:50:21,54.92,43.46,238.99,52.99,None
2025-06-17 22:45:21,66.77,57.0,205.71,65.43,None
2025-06-17 22:40:21,60.18,86.37,200.98,33.38,Memory Issue
2025-06-17 22:35:21,33.69,83.27,159.32,77.52,None
2025-06-17 22:30:21,34.87,60.35,131.5,56.18,None
2025-06-17 22:25:21,54.06,97.83,128.05,6.6,Memory Issue
2025-06-17 22:20:21,66.61,78.28,239.44,40.75,None
2025-06-17 22:15:21,51.56,47.75,258.7,58.22,None
2025-06-17 22:10:21,57.65,42.75,152.35,147.86,Network Delay
2025-06-17 22:05:21,35.64,54.99,208.5,71.89,None
2025-06-17 22:00:21,40.09,97.18,196.35,49.68,None
2025-06-17 21:55:21,59.77,48.14,202.84,191.37,Network Delay
2025-06-17 21:50:21,66.26,44.93,151.5,56.23,None
2025-06-17 21:45:21,50.5,55.15,105.91,49.62,None
2025-06-17 21:40:21,38.35,78.48,237.78,49.19,None
2025-06-17 21:35:21,43.02,78.67,118.76,25.87,None
2025-06-17 21:30:21,51.53,44.8,157.84,85.32,None
2025-06-17 21:25:21,53.55,94.74,201.15,42.92,None
2025-06-17 21:20:21,40.78,28.93,175.91,49.83,None
2025-06-17 21:15:21,63.14,50.85,207.46,86.6,None
2025-06-17 21:10:21,45.01,41.2,166.01,162.66,Network Delay
2025-06-17 21:05:21,56.58,51.17,194.17,33.27,None
2025-06-17 21:00:21,46.59,48.83,248.21,53.41,None
2025-06-17 20:55:21,24.13,67.22,287.68,169.67,Network Delay
2025-06-17 20:50:21,30.98,88.16,192.93,76.98,Memory Issue
2025-06-17 20:45:21,29.26,74.42,200.07,84.74,None
2025-06-17 20:40:21,78.34,49.62,154.76,59.47,None
2025-06-17 20:35:21,39.09,23.9,233.6,40.25,None
2025-06-17 20:30:21,45.12,72.25,251.55,75.02,None
2025-06-17 20:25:21,68.93,100.0,88.33,162.63,Network Delay
2025-06-17 20:20:21,52.59,65.99,188.2,37.72,None
2025-06-17 20:15:21,96.14,40.67,242.65,37.28,CPU Overload
2025-06-17 20:10:21,43.44,100.0,165.04,36.39,None
2025-06-17 20:05:21,46.55,99.87,172.42,20.3,None
2025-06-17 20:00:21,49.34,87.06,260.34,26.58,None
2025-06-17 19:55:21,46.05,38.45,546.89,43.14,Disk IO Bottleneck
2025-06-17 19:50:21,57.35,55.14,217.74,52.37,None
2025-06-17 19:45:21,13.43,29.63,234.54,58.75,None
2025-06-17 19:40:21,82.51,35.42,140.39,50.35,None
2025-06-17 19:35:21,95.57,44.77,137.98,34.81,CPU Overload
2025-06-17 19:30:21,33.65,99.03,151.35,47.35,None
2025-06-17 19:25:21,51.76,40.77,128.33,39.77,None
2025-06-17 19:20:21,52.22,61.66,220.31,153.36,Network Delay
2025-06-17 19:15:21,40.71,77.65,220.65,48.38,None
2025-06-17 19:10:21,49.76,37.64,261.57,20.81,None
2025-06-17 19:05:21,60.83,54.73,212.15,57.68,None
2025-06-17 19:00:21,33.21,91.84,202.94,77.69,Memory Issue
2025-06-17 18:55:21,42.36,68.22,581.79,59.42,Disk IO Bottleneck
2025-06-17 18:50:21,60.13,50.58,146.59,108.63,None
2025-06-17 18:45:21,49.7,72.51,211.39,23.18,None
2025-06-17 18:40:21,72.57,77.26,261.4,72.75,None
2025-06-17 18:35:21,94.51,39.32,210.25,67.45,CPU Overload
2025-06-17 18:30:21,54.12,81.66,185.67,45.89,None
2025-06-17 18:25:21,59.61,98.78,209.13,55.79,Memory Issue
2025-06-17 18:20:21,58.78,97.49,115.78,49.99,Memory Issue
2025-06-17 18:15:21,54.68,29.16,225.66,47.4,None
2025-06-17 18:10:21,40.42,93.56,589.61,67.56,Disk IO Bottleneck
2025-06-17 18:05:21,96.44,59.56,188.27,59.07,CPU Overload
2025-06-17 18:00:21,37.05,57.89,191.4,59.74,None
2025-06-17 17:55:21,59.96,0.0,195.07,44.18,None
2025-06-17 17:50:21,63.22,74.12,234.94,34.81,None
2025-06-17 17:45:21,64.61,66.23,236.48,171.29,Network Delay
2025-06-17 17:40:21,64.29,43.42,95.93,54.04,None
2025-06-17 17:35:21,55.19,29.93,152.24,80.05,None
2025-06-17 17:30:21,65.27,70.48,244.79,57.36,None
2025-06-17 17:25:21,51.34,22.46,123.11,0.0,None
2025-06-17 17:20:21,40.67,48.31,208.81,11.02,None
2025-06-17 17:15:21,36.65,79.74,231.01,55.79,None
2025-06-17 17:10:21,53.65,65.95,266.36,56.36,None
2025-06-17 17:05:21,39.67,72.28,241.01,33.67,None
2025-06-17 17:00:21,94.67,59.78,277.59,29.39,CPU Overload
2025-06-17 16:55:21,48.68,57.39,490.32,47.02,Disk IO Bottleneck
2025-06-17 16:50:21,56.35,97.75,247.53,65.57,Memory Issue
2025-06-17 16:45:21,74.44,58.41,273.18,62.48,None
2025-06-17 16:40:21,51.33,65.17,199.98,58.26,None
2025-06-17 16:35:21,29.87,62.82,134.0,79.5,None
2025-06-17 16:30:21,59.1,82.6,117.02,72.35,None
2025-06-17 16:25:21,68.99,42.54,138.11,56.42,None
2025-06-17 16:20:21,37.79,77.65,273.92,25.18,None
2025-06-17 16:15:21,40.77,57.04,142.62,49.75,None
2025-06-17 16:10:21,58.39,69.72,208.76,74.56,None
2025-06-17 16:05:21,52.22,68.76,186.94,59.32,None
2025-06-17 16:00:21,96.43,62.76,106.11,35.83,CPU Overload
2025-06-17 15:55:21,55.91,62.58,149.83,52.74,None
2025-06-17 15:50:21,47.79,43.24,229.55,23.41,None
2025-06-17 15:45:21,40.14,56.2,204.28,54.6,None
2025-06-17 15:40:21,53.37,79.15,185.77,42.69,None
2025-06-17 15:35:21,49.31,71.12,111.57,65.08,None
2025-06-17 15:30:21,53.59,42.22,232.14,57.92,None
2025-06-17 15:25:21,52.51,53.27,183.1,94.73,None
2025-06-17 15:20:21,63.33,33.54,225.94,39.39,None
2025-06-17 15:15:21,52.61,58.02,220.53,36.06,None
2025-06-17 15:10:21,45.55,52.54,225.71,33.52,None
2025-06-17 15:05:21,31.66,90.0,214.22,52.83,Memory Issue
2025-06-17 15:00:21,37.56,72.72,136.21,48.18,None
2025-06-17 14:55:21,34.96,69.2,174.38,51.35,None
2025-06-17 14:50:21,50.48,65.66,572.91,54.5,Disk IO Bottleneck
2025-06-17 14:45:21,54.3,26.17,162.59,53.38,None
2025-06-17 14:40:21,37.75,70.99,194.93,19.59,None
2025-06-17 14:35:21,67.67,29.3,163.66,52.86,None
2025-06-17 14:30:21,58.55,78.5,245.35,37.31,None
2025-06-17 14:25:21,56.21,52.37,103.23,7.9,None
2025-06-17 14:20:21,98.74,30.92,191.12,29.67,CPU Overload
2025-06-17 14:15:21,59.3,85.81,150.28,40.64,None
2025-06-17 14:10:21,62.22,58.47,257.48,40.52,None
2025-06-17 14:05:21,54.97,18.87,146.79,130.12,Network Delay
2025-06-17 14:00:21,52.58,72.9,290.38,160.47,Network Delay
2025-06-17 13:55:21,49.77,71.2,267.0,76.51,None
2025-06-17 13:50:21,53.92,30.37,213.79,24.95,None
2025-06-17 13:45:21,53.58,56.04,268.49,30.32,None
2025-06-17 13:40:21,62.19,60.05,266.49,83.56,None
2025-06-17 13:35:21,46.91,0.62,419.54,53.48,Disk IO Bottleneck
2025-06-17 13:30:21,48.33,100.0,153.49,40.57,None
2025-06-17 13:25:21,58.04,49.09,182.22,34.08,None
2025-06-17 13:20:21,97.23,24.16,224.93,23.46,CPU Overload
2025-06-17 13:15:21,52.93,73.87,266.24,44.11,None
2025-06-17 13:10:21,64.54,54.36,170.67,56.36,None
2025-06-17 13:05:21,68.98,52.54,119.94,32.29,None
2025-06-17 13:00:21,47.33,66.18,187.13,67.38,None
2025-06-17 12:55:21,50.67,61.67,157.05,28.46,None
2025-06-17 12:50:21,49.95,60.13,241.74,69.3,None
2025-06-17 12:45:21,98.35,33.54,257.33,34.5,CPU Overload
2025-06-17 12:40:21,64.57,65.0,280.92,43.46,None
2025-06-17 12:35:21,48.36,52.86,273.64,57.85,None
2025-06-17 12:30:21,66.37,56.83,241.8,60.25,None
2025-06-17 12:25:21,64.52,61.49,79.16,53.35,None
2025-06-17 12:20:21,69.51,46.04,197.78,28.79,None
2025-06-17 12:15:21,47.73,86.22,187.79,45.66,None
2025-06-17 12:10:21,21.19,59.63,134.36,27.61,None
2025-06-17 12:05:21,61.16,47.81,136.16,40.74,None
2025-06-17 12:00:21,33.7,61.66,155.18,60.69,None
2025-06-17 11:55:21,93.04,51.12,228.99,60.09,CPU Overload
2025-06-17 11:50:21,37.56,80.88,158.01,29.11,None
2025-06-17 11:45:21,61.23,34.59,276.12,25.56,None
2025-06-17 11:40:21,43.23,63.57,208.42,64.4,None
2025-06-17 11:35:21,46.75,67.91,192.98,62.77,None
2025-06-17 11:30:21,47.66,31.36,155.66,37.35,None
2025-06-17 11:25:21,51.47,97.75,241.57,59.71,None
2025-06-17 11:20:21,47.9,67.24,226.4,61.72,None
2025-06-17 11:15:21,51.4,38.65,200.56,91.6,None
2025-06-17 11:10:21,46.68,60.96,306.85,39.06,None
2025-06-17 11:05:21,31.2,60.44,200.77,11.03,None
2025-06-17 11:00:21,28.59,50.56,145.08,65.78,None
2025-06-17 10:55:21,26.33,90.32,221.56,70.24,Memory Issue
2025-06-17 10:50:21,46.04,62.21,198.88,53.68,None
2025-06-17 10:45:21,37.17,96.35,256.54,16.34,None
2025-06-17 10:40:21,36.42,100.0,469.99,49.72,Disk IO Bottleneck
2025-06-17 10:35:21,61.78,74.48,180.84,115.15,Network Delay
2025-06-17 10:30:21,51.78,59.11,230.74,48.21,None
2025-06-17 10:25:21,54.5,89.15,111.06,25.24,Memory Issue
2025-06-17 10:20:21,21.22,26.33,190.24,71.0,None
2025-06-17 10:15:21,53.79,75.91,136.48,58.3,None
2025-06-17 10:10:21,43.9,44.7,104.53,47.18,None
2025-06-17 10:05:21,21.21,72.43,198.67,49.31,None
2025-06-17 10:00:21,56.3,38.69,238.15,56.16,None
2025-06-17 09:55:21,92.98,52.83,176.38,69.38,CPU Overload
2025-06-17 09:50:21,54.38,48.0,170.51,32.15,None
2025-06-17 09:45:21,35.22,41.21,215.62,71.07,None
2025-06-17 09:40:21,59.31,68.9,144.42,18.53,None
2025-06-17 09:35:21,51.09,100.0,190.68,42.24,None
2025-06-17 09:30:21,35.36,31.12,256.15,55.58,None
2025-06-17 09:25:21,58.7,89.18,226.2,24.37,None
2025-06-17 09:20:21,96.68,70.58,247.02,64.3,CPU Overload
2025-06-17 09:15:21,12.61,59.67,142.62,54.44,None
2025-06-17 09:10:21,29.95,81.61,131.79,88.01,None
2025-06-17 09:05:21,49.95,87.94,232.13,73.88,None
2025-06-17 09:00:21,29.47,49.94,202.07,44.77,None
2025-06-17 08:55:21,39.5,54.21,411.78,44.14,Disk IO Bottleneck
2025-06-17 08:50:21,46.11,58.54,322.69,68.09,None
2025-06-17 08:45:21,15.22,49.98,108.51,49.99,None
2025-06-17 08:40:21,40.84,87.56,184.19,43.46,None
2025-06-17 08:35:21,48.69,93.89,200.73,37.04,Memory Issue
2025-06-17 08:30:21,66.83,55.46,187.79,72.44,None
2025-06-17 08:25:21,39.48,60.57,491.81,21.21,Disk IO Bottleneck
2025-06-17 08:20:21,22.78,89.03,199.4,36.24,Memory Issue
2025-06-17 08:15:21,44.27,48.04,193.12,39.41,None
2025-06-17 08:10:21,37.62,96.43,216.57,45.01,Memory Issue
2025-06-17 08:05:21,53.69,49.44,295.57,43.1,None
2025-06-17 08:00:21,57.49,98.18,202.63,30.17,Memory Issue
2025-06-17 07:55:21,72.67,32.81,153.47,40.82,None
2025-06-17 07:50:21,50.1,98.49,285.54,15.92,Memory Issue
2025-06-17 07:45:21,44.06,71.7,176.8,82.54,None
2025-06-17 07:40:21,50.63,31.32,223.84,95.76,None
2025-06-17 07:35:21,54.87,72.6,223.27,52.25,None
2025-06-17 07:30:21,57.4,30.84,223.04,61.18,None
2025-06-17 07:25:21,31.67,34.9,266.11,25.95,None
2025-06-17 07:20:21,54.06,98.3,96.7,53.7,Memory Issue
2025-06-17 07:15:21,45.31,33.67,195.98,64.4,None
2025-06-17 07:10:21,29.71,77.92,216.07,24.94,None
2025-06-17 07:05:21,44.29,61.45,80.89,44.51,None
2025-06-17 07:00:21,50.26,56.27,202.32,60.56,None
2025-06-17 06:55:21,40.83,99.57,255.78,29.53,Memory Issue
2025-06-17 06:50:21,94.63,67.05,224.99,84.92,CPU Overload
2025-06-17 06:45:21,28.12,62.63,312.56,49.65,None
2025-06-17 06:40:21,63.87,46.91,245.65,46.78,None
2025-06-17 06:35:21,45.25,72.34,260.38,36.92,None
2025-06-17 06:30:21,56.56,87.43,244.95,30.2,Memory Issue
2025-06-17 06:25:21,44.9,87.18,273.25,38.61,None
2025-06-17 06:20:21,43.5,50.99,240.26,18.28,None
2025-06-17 06:15:21,49.15,63.8,219.61,58.49,None
2025-06-17 06:10:21,36.11,63.97,150.33,66.46,None
2025-06-17 06:05:21,65.47,94.72,228.55,62.51,None
2025-06-17 06:00:21,52.66,19.63,269.69,71.74,None
2025-06-17 05:55:21,64.09,49.8,152.63,42.9,None
2025-06-17 05:50:21,64.08,52.99,213.0,48.85,None
2025-06-17 05:45:21,47.15,24.95,200.31,63.24,None
2025-06-17 05:40:21,27.49,30.73,184.73,61.04,None
2025-06-17 05:35:21,47.71,59.13,267.47,67.94,None
2025-06-17 05:30:21,97.47,39.99,109.75,55.44,CPU Overload
2025-06-17 05:25:21,81.33,90.04,199.15,46.3,Memory Issue
2025-06-17 05:20:21,91.72,7.08,180.95,73.11,CPU Overload
2025-06-17 05:15:21,49.36,89.69,242.6,85.5,None
2025-06-17 05:10:21,40.78,71.3,317.2,64.36,None
2025-06-17 05:05:21,50.34,72.14,189.26,53.22,None
2025-06-17 05:00:21,25.93,88.91,252.8,13.87,None
2025-06-17 04:55:21,86.08,61.81,203.18,98.47,None
2025-06-17 04:50:21,16.52,76.89,227.21,40.0,None
2025-06-17 04:45:21,56.4,41.45,154.7,157.77,Network Delay
2025-06-17 04:40:21,59.98,75.84,234.33,52.18,None
2025-06-17 04:35:21,45.6,31.07,158.16,21.92,None
2025-06-17 04:30:21,39.01,82.69,174.48,39.03,None
2025-06-17 04:25:21,44.05,100.0,239.1,41.13,None
2025-06-17 04:20:21,40.95,14.6,259.13,25.41,None
2025-06-17 04:15:21,59.21,48.12,173.02,47.13,None
2025-06-17 04:10:21,21.8,97.56,281.06,56.11,Memory Issue
2025-06-17 04:05:21,52.61,43.35,168.77,70.6,None
2025-06-17 04:00:21,64.48,86.74,219.08,57.82,Memory Issue
2025-06-17 03:55:21,53.28,48.07,228.96,77.09,None
2025-06-17 03:50:21,42.91,71.96,227.5,63.62,None
2025-06-17 03:45:21,49.46,65.56,278.12,77.25,None
2025-06-17 03:40:21,60.93,66.88,167.5,27.37,None
2025-06-17 03:35:21,43.4,88.84,104.63,48.95,Memory Issue
2025-06-17 03:30:21,92.18,50.42,249.66,71.92,CPU Overload
2025-06-17 03:25:21,81.22,66.45,239.79,58.0,None
2025-06-17 03:20:21,41.59,39.0,182.19,33.65,None
2025-06-17 03:15:21,67.95,86.07,122.72,69.89,None
2025-06-17 03:10:21,75.5,49.96,245.1,45.24,None
2025-06-17 03:05:21,45.63,31.03,191.27,45.63,None
2025-06-17 03:00:21,44.63,21.12,286.98,55.15,None
2025-06-17 02:55:21,53.2,52.9,202.63,48.27,None
2025-06-17 02:50:21,42.87,86.17,131.64,62.61,None
2025-06-17 02:45:21,97.53,76.8,245.3,42.88,CPU Overload
2025-06-17 02:40:21,99.06,63.36,227.98,59.48,CPU Overload
2025-06-17 02:35:21,56.88,85.61,323.26,27.61,None
2025-06-17 02:30:21,53.97,98.56,150.53,20.69,Memory Issue
2025-06-17 02:25:21,54.85,55.81,279.67,40.0,None
2025-06-17 02:20:21,94.3,49.75,97.13,53.11,CPU Overload
2025-06-17 02:15:21,55.35,82.8,234.61,49.39,None
2025-06-17 02:10:21,45.84,96.08,205.18,35.96,Memory Issue
2025-06-17 02:05:21,42.18,95.8,522.45,30.94,Disk IO Bottleneck
2025-06-17 02:00:21,46.47,77.33,267.67,79.13,None
2025-06-17 01:55:21,96.52,45.36,128.38,39.6,CPU Overload
2025-06-17 01:50:21,50.35,43.37,241.29,40.41,None
2025-06-17 01:45:21,45.01,65.19,581.49,51.66,Disk IO Bottleneck
2025-06-17 01:40:21,56.08,66.11,186.11,50.8,None
2025-06-17 01:35:21,39.1,57.29,152.94,71.23,None
2025-06-17 01:30:21,11.01,55.8,241.27,37.86,None
2025-06-17 01:25:21,54.66,28.94,194.82,76.92,None
2025-06-17 01:20:21,53.92,63.41,560.63,31.54,Disk IO Bottleneck
2025-06-17 01:15:21,41.03,49.95,212.4,58.98,None
2025-06-17 01:10:21,58.96,28.67,239.27,82.2,None
2025-06-17 01:05:21,7.95,72.58,193.61,26.12,None
2025-06-17 01:00:21,95.11,83.21,321.0,30.86,CPU Overload
2025-06-17 00:55:21,38.76,63.32,217.74,28.58,None
2025-06-17 00:50:21,97.47,78.27,206.59,54.89,CPU Overload
2025-06-17 00:45:21,29.09,59.58,189.46,47.48,None
2025-06-17 00:40:21,61.39,76.45,173.47,114.66,None
2025-06-17 00:35:21,48.42,99.84,207.62,49.34,None
2025-06-17 00:30:21,41.63,80.5,208.19,38.3,None
2025-06-17 00:25:21,64.69,66.28,238.98,88.89,None
2025-06-17 00:20:21,49.58,75.01,213.01,57.86,None
2025-06-17 00:15:21,48.19,46.86,109.02,67.51,None
2025-06-17 00:10:21,49.99,58.27,200.52,63.49,None
2025-06-17 00:05:21,61.28,70.43,149.35,22.1,None
2025-06-17 00:00:21,49.8,71.89,194.33,23.72,None
2025-06-16 23:55:21,36.65,43.4,177.46,41.86,None
2025-06-16 23:50:21,82.24,97.06,162.48,37.38,None
2025-06-16 23:45:21,62.38,74.16,193.21,43.57,None
2025-06-16 23:40:21,41.4,85.18,222.97,76.48,None
2025-06-16 23:35:21,99.44,64.07,170.73,31.22,CPU Overload
2025-06-16 23:30:21,57.78,31.72,277.7,53.49,None
2025-06-16 23:25:21,60.61,41.73,201.8,14.13,None
2025-06-16 23:20:21,87.14,44.56,153.49,174.85,Network Delay
2025-06-16 23:15:21,92.77,42.99,167.1,61.7,CPU Overload
2025-06-16 23:10:21,52.03,74.01,215.3,64.02,None
2025-06-16 23:05:21,63.59,27.84,183.2,84.76,None
2025-06-16 23:00:21,48.8,63.32,202.31,40.18,None
2025-06-16 22:55:21,52.11,80.71,148.08,15.2,None
2025-06-16 22:50:21,19.58,39.56,235.69,37.35,None
2025-06-16 22:45:21,41.22,53.37,290.4,39.22,None
2025-06-16 22:40:21,53.65,65.85,191.04,48.35,None
2025-06-16 22:35:21,55.95,40.11,229.65,73.84,None
2025-06-16 22:30:21,42.67,56.27,164.88,113.72,Network Delay
2025-06-16 22:25:21,75.64,28.82,181.75,68.58,None
2025-06-16 22:20:21,29.57,84.09,152.51,70.53,None
2025-06-16 22:15:21,92.8,62.92,176.08,53.28,CPU Overload
2025-06-16 22:10:21,32.72,49.78,193.34,54.04,None
2025-06-16 22:05:21,39.76,99.49,217.85,74.95,Memory Issue
2025-06-16 22:00:21,56.07,63.22,182.43,59.58,None
2025-06-16 21:55:21,91.19,49.48,153.79,67.13,CPU Overload
2025-06-16 21:50:21,21.61,69.88,401.44,80.07,Disk IO Bottleneck
2025-06-16 21:45:21,42.16,89.05,559.98,78.33,Disk IO Bottleneck
2025-06-16 21:40:21,59.67,92.2,198.44,63.72,Memory Issue
2025-06-16 21:35:21,54.76,5.89,247.76,26.65,None
2025-06-16 21:30:21,99.9,62.54,155.26,37.3,CPU Overload
2025-06-16 21:25:21,22.63,22.85,240.1,62.42,None
2025-06-16 21:20:21,26.9,49.57,163.21,39.7,None
